StudyNum,Study,mediangrouprespN,mediangroupresp,mouse,MouseResp,drug,cellline,MouseRespN,mousenum,NumMiceAnalyzed,included,type
1572,1005-A1-1,4,SD,6,PD2,1005,A1,2,6,10,Yes,Solid Tumor
1572,1005-A1-1,4,SD,7,PR,1005,A1,6,7,10,Yes,Solid Tumor
1572,1005-A1-1,4,SD,8,PR,1005,A1,6,8,10,Yes,Solid Tumor
1572,1005-A1-1,4,SD,9,PR,1005,A1,6,9,10,Yes,Solid Tumor
1572,1005-A1-1,4,SD,10,CR,1005,A1,8,10,10,Yes,Solid Tumor
1664,1010-A1-1,1,PD1,1,PD2,1010,A1,2,1,10,Yes,Solid Tumor
1664,1010-A1-1,1,PD1,2,PD1,1010,A1,0,2,10,Yes,Solid Tumor
1664,1010-A1-1,1,PD1,3,PD2,1010,A1,2,3,10,Yes,Solid Tumor
1664,1010-A1-1,1,PD1,4,PD1,1010,A1,0,4,10,Yes,Solid Tumor
1664,1010-A1-1,1,PD1,5,PD1,1010,A1,0,5,10,Yes,Solid Tumor
1664,1010-A1-1,1,PD1,6,PD1,1010,A1,0,6,10,Yes,Solid Tumor
1664,1010-A1-1,1,PD1,7,PD2,1010,A1,2,7,10,Yes,Solid Tumor
1664,1010-A1-1,1,PD1,8,PD2,1010,A1,2,8,10,Yes,Solid Tumor
1664,1010-A1-1,1,PD1,9,PD1,1010,A1,0,9,10,Yes,Solid Tumor
1664,1010-A1-1,1,PD1,10,PD2,1010,A1,2,10,10,Yes,Solid Tumor
1702,1011-A1-1,0,PD1,1,PD1,1011,A1,0,1,10,Yes,Solid Tumor
1702,1011-A1-1,0,PD1,2,PD1,1011,A1,0,2,10,Yes,Solid Tumor
1702,1011-A1-1,0,PD1,3,PD2,1011,A1,2,3,10,Yes,Solid Tumor
1702,1011-A1-1,0,PD1,4,PD1,1011,A1,0,4,10,Yes,Solid Tumor
1702,1011-A1-1,0,PD1,5,PD1,1011,A1,0,5,10,Yes,Solid Tumor
1702,1011-A1-1,0,PD1,6,PD1,1011,A1,0,6,10,Yes,Solid Tumor
1702,1011-A1-1,0,PD1,7,PD1,1011,A1,0,7,10,Yes,Solid Tumor
1702,1011-A1-1,0,PD1,8,PD1,1011,A1,0,8,10,Yes,Solid Tumor
1702,1011-A1-1,0,PD1,9,PD1,1011,A1,0,9,10,Yes,Solid Tumor
1702,1011-A1-1,0,PD1,10,PD1,1011,A1,0,10,10,Yes,Solid Tumor
1743,1101-A1-1,2,PD2,1,PD2,1101,A1,2,1,9,Yes,Solid Tumor
1743,1101-A1-1,2,PD2,2,PD2,1101,A1,2,2,9,Yes,Solid Tumor
1743,1101-A1-1,2,PD2,3,PD1,1101,A1,0,3,9,Yes,Solid Tumor
1743,1101-A1-1,2,PD2,4,PD2,1101,A1,2,4,9,Yes,Solid Tumor
1743,1101-A1-1,2,PD2,6,PD2,1101,A1,2,5,9,Yes,Solid Tumor
1743,1101-A1-1,2,PD2,7,PD2,1101,A1,2,6,9,Yes,Solid Tumor
1743,1101-A1-1,2,PD2,8,PD2,1101,A1,2,7,9,Yes,Solid Tumor
1743,1101-A1-1,2,PD2,9,PD2,1101,A1,2,8,9,Yes,Solid Tumor
1743,1101-A1-1,2,PD2,10,PD2,1101,A1,2,9,9,Yes,Solid Tumor
1793,1102-A1-1,0,PD1,1,PD1,1102,A1,0,1,10,Yes,Solid Tumor
1793,1102-A1-1,0,PD1,2,PD2,1102,A1,2,2,10,Yes,Solid Tumor
1793,1102-A1-1,0,PD1,3,PD1,1102,A1,0,3,10,Yes,Solid Tumor
1793,1102-A1-1,0,PD1,4,PD1,1102,A1,0,4,10,Yes,Solid Tumor
1793,1102-A1-1,0,PD1,5,PD1,1102,A1,0,5,10,Yes,Solid Tumor
1793,1102-A1-1,0,PD1,6,PD1,1102,A1,0,6,10,Yes,Solid Tumor
1793,1102-A1-1,0,PD1,7,PD1,1102,A1,0,7,10,Yes,Solid Tumor
1793,1102-A1-1,0,PD1,8,PD2,1102,A1,2,8,10,Yes,Solid Tumor
1793,1102-A1-1,0,PD1,9,PD2,1102,A1,2,9,10,Yes,Solid Tumor
1793,1102-A1-1,0,PD1,10,PD2,1102,A1,2,10,10,Yes,Solid Tumor
1837,1103-A1-1,2,PD2,1,PD1,1103,A1,0,1,10,Yes,Solid Tumor
1837,1103-A1-1,2,PD2,2,PD1,1103,A1,0,2,10,Yes,Solid Tumor
1837,1103-A1-1,2,PD2,3,PD2,1103,A1,2,3,10,Yes,Solid Tumor
1837,1103-A1-1,2,PD2,4,PD2,1103,A1,2,4,10,Yes,Solid Tumor
1837,1103-A1-1,2,PD2,5,PD2,1103,A1,2,5,10,Yes,Solid Tumor
1837,1103-A1-1,2,PD2,6,PD2,1103,A1,2,6,10,Yes,Solid Tumor
1837,1103-A1-1,2,PD2,7,PD2,1103,A1,2,7,10,Yes,Solid Tumor
1837,1103-A1-1,2,PD2,8,PD2,1103,A1,2,8,10,Yes,Solid Tumor
1837,1103-A1-1,2,PD2,9,PD2,1103,A1,2,9,10,Yes,Solid Tumor
1837,1103-A1-1,2,PD2,10,PD2,1103,A1,2,10,10,Yes,Solid Tumor
1894,1106-A1-1,2,PD2,1,PD1,1106,A1,0,1,10,Yes,Solid Tumor
1894,1106-A1-1,2,PD2,2,PD2,1106,A1,2,2,10,Yes,Solid Tumor
1894,1106-A1-1,2,PD2,3,PD2,1106,A1,2,3,10,Yes,Solid Tumor
1894,1106-A1-1,2,PD2,4,PD1,1106,A1,0,4,10,Yes,Solid Tumor
1894,1106-A1-1,2,PD2,5,PD2,1106,A1,2,5,10,Yes,Solid Tumor
1894,1106-A1-1,2,PD2,6,PD1,1106,A1,0,6,10,Yes,Solid Tumor
1894,1106-A1-1,2,PD2,7,PD2,1106,A1,2,7,10,Yes,Solid Tumor
1894,1106-A1-1,2,PD2,8,PD2,1106,A1,2,8,10,Yes,Solid Tumor
1894,1106-A1-1,2,PD2,9,PD2,1106,A1,2,9,10,Yes,Solid Tumor
1894,1106-A1-1,2,PD2,10,PD1,1106,A1,0,10,10,Yes,Solid Tumor
1956,1110-A1-1,8,CR,1,CR,1110,A1,8,1,10,Yes,Solid Tumor
1956,1110-A1-1,8,CR,2,CR,1110,A1,8,2,10,Yes,Solid Tumor
1956,1110-A1-1,8,CR,3,MCR,1110,A1,10,3,10,Yes,Solid Tumor
1956,1110-A1-1,8,CR,4,CR,1110,A1,8,4,10,Yes,Solid Tumor
1956,1110-A1-1,8,CR,5,MCR,1110,A1,10,5,10,Yes,Solid Tumor
1956,1110-A1-1,8,CR,6,MCR,1110,A1,10,6,10,Yes,Solid Tumor
1956,1110-A1-1,8,CR,7,MCR,1110,A1,10,7,10,Yes,Solid Tumor
1956,1110-A1-1,8,CR,8,CR,1110,A1,8,8,10,Yes,Solid Tumor
1956,1110-A1-1,8,CR,9,CR,1110,A1,8,9,10,Yes,Solid Tumor
1956,1110-A1-1,8,CR,10,CR,1110,A1,8,10,10,Yes,Solid Tumor
1996,1112-A1-1,6,PR,1,MCR,1112,A1,10,1,9,Yes,Solid Tumor
1996,1112-A1-1,6,PR,2,PR,1112,A1,6,2,9,Yes,Solid Tumor
1996,1112-A1-1,6,PR,3,PD2,1112,A1,2,3,9,Yes,Solid Tumor
1996,1112-A1-1,6,PR,4,PR,1112,A1,6,4,9,Yes,Solid Tumor
1996,1112-A1-1,6,PR,5,PD2,1112,A1,2,5,9,Yes,Solid Tumor
1996,1112-A1-1,6,PR,6,SD,1112,A1,4,6,9,Yes,Solid Tumor
1996,1112-A1-1,6,PR,7,SD,1112,A1,4,7,9,Yes,Solid Tumor
1996,1112-A1-1,6,PR,8,MCR,1112,A1,10,8,9,Yes,Solid Tumor
1996,1112-A1-1,6,PR,10,PR,1112,A1,6,9,9,Yes,Solid Tumor
2030,1113-A1-1,2,PD2,1,PR,1113,A1,6,1,10,Yes,Solid Tumor
2030,1113-A1-1,2,PD2,2,PD2,1113,A1,2,2,10,Yes,Solid Tumor
2030,1113-A1-1,2,PD2,3,PD2,1113,A1,2,3,10,Yes,Solid Tumor
2030,1113-A1-1,2,PD2,4,SD,1113,A1,4,4,10,Yes,Solid Tumor
2030,1113-A1-1,2,PD2,5,PD2,1113,A1,2,5,10,Yes,Solid Tumor
2030,1113-A1-1,2,PD2,6,PD2,1113,A1,2,6,10,Yes,Solid Tumor
2030,1113-A1-1,2,PD2,7,PD2,1113,A1,2,7,10,Yes,Solid Tumor
2030,1113-A1-1,2,PD2,8,PD2,1113,A1,2,8,10,Yes,Solid Tumor
2030,1113-A1-1,2,PD2,9,SD,1113,A1,4,9,10,Yes,Solid Tumor
2030,1113-A1-1,2,PD2,10,PD2,1113,A1,2,10,10,Yes,Solid Tumor
2075,1201-A1-1,1,PD1,1,PD1,1201,A1,0,1,10,Yes,Solid Tumor
2075,1201-A1-1,1,PD1,2,PD2,1201,A1,2,2,10,Yes,Solid Tumor
2075,1201-A1-1,1,PD1,3,PD2,1201,A1,2,3,10,Yes,Solid Tumor
2075,1201-A1-1,1,PD1,4,PD1,1201,A1,0,4,10,Yes,Solid Tumor
2075,1201-A1-1,1,PD1,5,PD2,1201,A1,2,5,10,Yes,Solid Tumor
2075,1201-A1-1,1,PD1,6,PD2,1201,A1,2,6,10,Yes,Solid Tumor
2075,1201-A1-1,1,PD1,7,PD1,1201,A1,0,7,10,Yes,Solid Tumor
2075,1201-A1-1,1,PD1,8,PD1,1201,A1,0,8,10,Yes,Solid Tumor
2075,1201-A1-1,1,PD1,9,CR,1201,A1,8,9,10,Yes,Solid Tumor
2075,1201-A1-1,1,PD1,10,PD1,1201,A1,0,10,10,Yes,Solid Tumor
219,0506-A10-1,0,PD1,1,PD1,506,A10,0,1,10,Yes,Solid Tumor
219,0506-A10-1,0,PD1,2,PD1,506,A10,0,2,10,Yes,Solid Tumor
219,0506-A10-1,0,PD1,3,PD1,506,A10,0,3,10,Yes,Solid Tumor
219,0506-A10-1,0,PD1,4,PD1,506,A10,0,4,10,Yes,Solid Tumor
219,0506-A10-1,0,PD1,5,PD1,506,A10,0,5,10,Yes,Solid Tumor
219,0506-A10-1,0,PD1,6,PD1,506,A10,0,6,10,Yes,Solid Tumor
219,0506-A10-1,0,PD1,7,PD1,506,A10,0,7,10,Yes,Solid Tumor
219,0506-A10-1,0,PD1,8,PD1,506,A10,0,8,10,Yes,Solid Tumor
219,0506-A10-1,0,PD1,9,PD1,506,A10,0,9,10,Yes,Solid Tumor
219,0506-A10-1,0,PD1,10,PD1,506,A10,0,10,10,Yes,Solid Tumor
1744,1101-A11-1,4,SD,1,SD,1101,A11,4,1,9,Yes,Solid Tumor
1744,1101-A11-1,4,SD,2,SD,1101,A11,4,2,9,Yes,Solid Tumor
1744,1101-A11-1,4,SD,3,SD,1101,A11,4,3,9,Yes,Solid Tumor
1744,1101-A11-1,4,SD,4,SD,1101,A11,4,4,9,Yes,Solid Tumor
1744,1101-A11-1,4,SD,5,MCR,1101,A11,10,5,9,Yes,Solid Tumor
1744,1101-A11-1,4,SD,6,SD,1101,A11,4,6,9,Yes,Solid Tumor
1744,1101-A11-1,4,SD,7,PD2,1101,A11,2,7,9,Yes,Solid Tumor
1744,1101-A11-1,4,SD,8,PD2,1101,A11,2,8,9,Yes,Solid Tumor
1744,1101-A11-1,4,SD,10,SD,1101,A11,4,9,9,Yes,Solid Tumor
2,0501-A2-1,2,PD2,1,SD,501,A2,4,1,10,Yes,Solid Tumor
2,0501-A2-1,2,PD2,2,PD1,501,A2,0,2,10,Yes,Solid Tumor
2,0501-A2-1,2,PD2,3,SD,501,A2,4,3,10,Yes,Solid Tumor
2,0501-A2-1,2,PD2,4,PD1,501,A2,0,4,10,Yes,Solid Tumor
2,0501-A2-1,2,PD2,5,PD2,501,A2,2,5,10,Yes,Solid Tumor
2,0501-A2-1,2,PD2,6,PD2,501,A2,2,6,10,Yes,Solid Tumor
2,0501-A2-1,2,PD2,7,PD2,501,A2,2,7,10,Yes,Solid Tumor
2,0501-A2-1,2,PD2,8,CR,501,A2,8,8,10,Yes,Solid Tumor
2,0501-A2-1,2,PD2,9,PD2,501,A2,2,9,10,Yes,Solid Tumor
2,0501-A2-1,2,PD2,10,PD1,501,A2,0,10,10,Yes,Solid Tumor
48,0502-A2-1,0,PD1,1,PD1,502,A2,0,1,10,Yes,Solid Tumor
48,0502-A2-1,0,PD1,2,PD1,502,A2,0,2,10,Yes,Solid Tumor
48,0502-A2-1,0,PD1,3,PD2,502,A2,2,3,10,Yes,Solid Tumor
48,0502-A2-1,0,PD1,4,PD1,502,A2,0,4,10,Yes,Solid Tumor
48,0502-A2-1,0,PD1,5,PD2,502,A2,2,5,10,Yes,Solid Tumor
48,0502-A2-1,0,PD1,6,PD2,502,A2,2,6,10,Yes,Solid Tumor
48,0502-A2-1,0,PD1,7,PD1,502,A2,0,7,10,Yes,Solid Tumor
48,0502-A2-1,0,PD1,8,PD1,502,A2,0,8,10,Yes,Solid Tumor
48,0502-A2-1,0,PD1,9,PD1,502,A2,0,9,10,Yes,Solid Tumor
48,0502-A2-1,0,PD1,10,PD1,502,A2,0,10,10,Yes,Solid Tumor
87,0503-A2-1,10,MCR,1,MCR,503,A2,10,1,10,Yes,Solid Tumor
87,0503-A2-1,10,MCR,2,MCR,503,A2,10,2,10,Yes,Solid Tumor
87,0503-A2-1,10,MCR,3,MCR,503,A2,10,3,10,Yes,Solid Tumor
87,0503-A2-1,10,MCR,4,MCR,503,A2,10,4,10,Yes,Solid Tumor
87,0503-A2-1,10,MCR,5,MCR,503,A2,10,5,10,Yes,Solid Tumor
87,0503-A2-1,10,MCR,6,MCR,503,A2,10,6,10,Yes,Solid Tumor
87,0503-A2-1,10,MCR,7,MCR,503,A2,10,7,10,Yes,Solid Tumor
87,0503-A2-1,10,MCR,8,MCR,503,A2,10,8,10,Yes,Solid Tumor
87,0503-A2-1,10,MCR,9,MCR,503,A2,10,9,10,Yes,Solid Tumor
87,0503-A2-1,10,MCR,10,MCR,503,A2,10,10,10,Yes,Solid Tumor
134,0504-A2-1,0,PD1,1,PD1,504,A2,0,1,10,Yes,Solid Tumor
134,0504-A2-1,0,PD1,2,PD1,504,A2,0,2,10,Yes,Solid Tumor
134,0504-A2-1,0,PD1,3,PD1,504,A2,0,3,10,Yes,Solid Tumor
134,0504-A2-1,0,PD1,4,PD1,504,A2,0,4,10,Yes,Solid Tumor
134,0504-A2-1,0,PD1,5,PD1,504,A2,0,5,10,Yes,Solid Tumor
134,0504-A2-1,0,PD1,6,PD1,504,A2,0,6,10,Yes,Solid Tumor
134,0504-A2-1,0,PD1,7,PD1,504,A2,0,7,10,Yes,Solid Tumor
134,0504-A2-1,0,PD1,8,PD1,504,A2,0,8,10,Yes,Solid Tumor
134,0504-A2-1,0,PD1,9,PD1,504,A2,0,9,10,Yes,Solid Tumor
134,0504-A2-1,0,PD1,10,PD1,504,A2,0,10,10,Yes,Solid Tumor
173,0505-A2-1,10,MCR,1,MCR,505,A2,10,1,10,Yes,Solid Tumor
173,0505-A2-1,10,MCR,2,MCR,505,A2,10,2,10,Yes,Solid Tumor
173,0505-A2-1,10,MCR,3,MCR,505,A2,10,3,10,Yes,Solid Tumor
173,0505-A2-1,10,MCR,4,MCR,505,A2,10,4,10,Yes,Solid Tumor
173,0505-A2-1,10,MCR,5,MCR,505,A2,10,5,10,Yes,Solid Tumor
173,0505-A2-1,10,MCR,6,MCR,505,A2,10,6,10,Yes,Solid Tumor
173,0505-A2-1,10,MCR,7,MCR,505,A2,10,7,10,Yes,Solid Tumor
173,0505-A2-1,10,MCR,8,MCR,505,A2,10,8,10,Yes,Solid Tumor
173,0505-A2-1,10,MCR,9,MCR,505,A2,10,9,10,Yes,Solid Tumor
173,0505-A2-1,10,MCR,10,MCR,505,A2,10,10,10,Yes,Solid Tumor
220,0506-A2-1,0,PD1,1,PD1,506,A2,0,1,10,Yes,Solid Tumor
220,0506-A2-1,0,PD1,2,PD1,506,A2,0,2,10,Yes,Solid Tumor
220,0506-A2-1,0,PD1,3,PD1,506,A2,0,3,10,Yes,Solid Tumor
220,0506-A2-1,0,PD1,4,PD1,506,A2,0,4,10,Yes,Solid Tumor
220,0506-A2-1,0,PD1,5,PD1,506,A2,0,5,10,Yes,Solid Tumor
220,0506-A2-1,0,PD1,6,PD1,506,A2,0,6,10,Yes,Solid Tumor
220,0506-A2-1,0,PD1,7,PD1,506,A2,0,7,10,Yes,Solid Tumor
220,0506-A2-1,0,PD1,8,PD1,506,A2,0,8,10,Yes,Solid Tumor
220,0506-A2-1,0,PD1,9,PR,506,A2,6,9,10,Yes,Solid Tumor
220,0506-A2-1,0,PD1,10,PD1,506,A2,0,10,10,Yes,Solid Tumor
261,0507-A2-1,5,SD,1,CR,507,A2,8,1,10,Yes,Solid Tumor
261,0507-A2-1,5,SD,2,CR,507,A2,8,2,10,Yes,Solid Tumor
261,0507-A2-1,5,SD,3,CR,507,A2,8,3,10,Yes,Solid Tumor
261,0507-A2-1,5,SD,4,PD2,507,A2,2,4,10,Yes,Solid Tumor
261,0507-A2-1,5,SD,5,PD2,507,A2,2,5,10,Yes,Solid Tumor
261,0507-A2-1,5,SD,6,PD2,507,A2,2,6,10,Yes,Solid Tumor
261,0507-A2-1,5,SD,7,MCR,507,A2,10,7,10,Yes,Solid Tumor
261,0507-A2-1,5,SD,8,PD2,507,A2,2,8,10,Yes,Solid Tumor
261,0507-A2-1,5,SD,9,PD2,507,A2,2,9,10,Yes,Solid Tumor
261,0507-A2-1,5,SD,10,CR,507,A2,8,10,10,Yes,Solid Tumor
300,0601-A2-1,2,PD2,1,PD2,601,A2,2,1,10,Yes,Solid Tumor
300,0601-A2-1,2,PD2,2,PD2,601,A2,2,2,10,Yes,Solid Tumor
300,0601-A2-1,2,PD2,3,PD2,601,A2,2,3,10,Yes,Solid Tumor
300,0601-A2-1,2,PD2,4,PD1,601,A2,0,4,10,Yes,Solid Tumor
300,0601-A2-1,2,PD2,5,PD2,601,A2,2,5,10,Yes,Solid Tumor
300,0601-A2-1,2,PD2,6,PD2,601,A2,2,6,10,Yes,Solid Tumor
300,0601-A2-1,2,PD2,7,PD2,601,A2,2,7,10,Yes,Solid Tumor
300,0601-A2-1,2,PD2,8,PD2,601,A2,2,8,10,Yes,Solid Tumor
300,0601-A2-1,2,PD2,9,PD2,601,A2,2,9,10,Yes,Solid Tumor
300,0601-A2-1,2,PD2,10,PD2,601,A2,2,10,10,Yes,Solid Tumor
344,0602-A2-1,0,PD1,1,PD1,602,A2,0,1,10,Yes,Solid Tumor
344,0602-A2-1,0,PD1,2,PD1,602,A2,0,2,10,Yes,Solid Tumor
344,0602-A2-1,0,PD1,3,PD1,602,A2,0,3,10,Yes,Solid Tumor
344,0602-A2-1,0,PD1,4,PD2,602,A2,2,4,10,Yes,Solid Tumor
344,0602-A2-1,0,PD1,5,PD1,602,A2,0,5,10,Yes,Solid Tumor
344,0602-A2-1,0,PD1,6,PD1,602,A2,0,6,10,Yes,Solid Tumor
344,0602-A2-1,0,PD1,7,PD1,602,A2,0,7,10,Yes,Solid Tumor
344,0602-A2-1,0,PD1,8,PD1,602,A2,0,8,10,Yes,Solid Tumor
344,0602-A2-1,0,PD1,9,PD1,602,A2,0,9,10,Yes,Solid Tumor
344,0602-A2-1,0,PD1,10,PD1,602,A2,0,10,10,Yes,Solid Tumor
389,0603-A2-1,0,PD1,1,PD1,603,A2,0,1,9,Yes,Solid Tumor
389,0603-A2-1,0,PD1,2,PD1,603,A2,0,2,9,Yes,Solid Tumor
389,0603-A2-1,0,PD1,3,PD1,603,A2,0,3,9,Yes,Solid Tumor
389,0603-A2-1,0,PD1,4,PD1,603,A2,0,4,9,Yes,Solid Tumor
389,0603-A2-1,0,PD1,5,PD1,603,A2,0,5,9,Yes,Solid Tumor
389,0603-A2-1,0,PD1,6,PD1,603,A2,0,6,9,Yes,Solid Tumor
389,0603-A2-1,0,PD1,7,PD1,603,A2,0,7,9,Yes,Solid Tumor
389,0603-A2-1,0,PD1,8,PD1,603,A2,0,8,9,Yes,Solid Tumor
389,0603-A2-1,0,PD1,9,PD1,603,A2,0,9,9,Yes,Solid Tumor
430,0604-A2-1,2,PD2,1,PD1,604,A2,0,1,8,Yes,Solid Tumor
430,0604-A2-1,2,PD2,2,PD2,604,A2,2,2,8,Yes,Solid Tumor
430,0604-A2-1,2,PD2,3,PD2,604,A2,2,3,8,Yes,Solid Tumor
430,0604-A2-1,2,PD2,4,PD2,604,A2,2,4,8,Yes,Solid Tumor
430,0604-A2-1,2,PD2,6,PD2,604,A2,2,5,8,Yes,Solid Tumor
430,0604-A2-1,2,PD2,7,PD1,604,A2,0,6,8,Yes,Solid Tumor
430,0604-A2-1,2,PD2,8,PD1,604,A2,0,7,8,Yes,Solid Tumor
430,0604-A2-1,2,PD2,9,PD2,604,A2,2,8,8,Yes,Solid Tumor
473,0605-A2-1,0,PD1,1,PD2,605,A2,2,1,10,Yes,Solid Tumor
473,0605-A2-1,0,PD1,2,PD1,605,A2,0,2,10,Yes,Solid Tumor
473,0605-A2-1,0,PD1,3,PD1,605,A2,0,3,10,Yes,Solid Tumor
473,0605-A2-1,0,PD1,4,PD1,605,A2,0,4,10,Yes,Solid Tumor
473,0605-A2-1,0,PD1,5,PD1,605,A2,0,5,10,Yes,Solid Tumor
473,0605-A2-1,0,PD1,6,PD1,605,A2,0,6,10,Yes,Solid Tumor
473,0605-A2-1,0,PD1,7,PD1,605,A2,0,7,10,Yes,Solid Tumor
473,0605-A2-1,0,PD1,8,PD2,605,A2,2,8,10,Yes,Solid Tumor
473,0605-A2-1,0,PD1,9,PD1,605,A2,0,9,10,Yes,Solid Tumor
473,0605-A2-1,0,PD1,10,PD1,605,A2,0,10,10,Yes,Solid Tumor
516,0606-A2-1,10,MCR,1,MCR,606,A2,10,1,10,Yes,Solid Tumor
516,0606-A2-1,10,MCR,2,MCR,606,A2,10,2,10,Yes,Solid Tumor
516,0606-A2-1,10,MCR,3,MCR,606,A2,10,3,10,Yes,Solid Tumor
516,0606-A2-1,10,MCR,4,CR,606,A2,8,4,10,Yes,Solid Tumor
516,0606-A2-1,10,MCR,5,MCR,606,A2,10,5,10,Yes,Solid Tumor
516,0606-A2-1,10,MCR,6,CR,606,A2,8,6,10,Yes,Solid Tumor
516,0606-A2-1,10,MCR,7,CR,606,A2,8,7,10,Yes,Solid Tumor
516,0606-A2-1,10,MCR,8,MCR,606,A2,10,8,10,Yes,Solid Tumor
516,0606-A2-1,10,MCR,9,CR,606,A2,8,9,10,Yes,Solid Tumor
516,0606-A2-1,10,MCR,10,MCR,606,A2,10,10,10,Yes,Solid Tumor
561,0607-A2-1,0,PD1,1,PD2,607,A2,2,1,8,Yes,Solid Tumor
561,0607-A2-1,0,PD1,2,PD1,607,A2,0,2,8,Yes,Solid Tumor
561,0607-A2-1,0,PD1,4,PD1,607,A2,0,3,8,Yes,Solid Tumor
561,0607-A2-1,0,PD1,5,PD1,607,A2,0,4,8,Yes,Solid Tumor
561,0607-A2-1,0,PD1,6,PD1,607,A2,0,5,8,Yes,Solid Tumor
561,0607-A2-1,0,PD1,7,PD1,607,A2,0,6,8,Yes,Solid Tumor
561,0607-A2-1,0,PD1,8,PD1,607,A2,0,7,8,Yes,Solid Tumor
561,0607-A2-1,0,PD1,9,PD1,607,A2,0,8,8,Yes,Solid Tumor
613,0701-A2-1,10,MCR,1,PD2,701,A2,2,1,9,Yes,Solid Tumor
613,0701-A2-1,10,MCR,2,MCR,701,A2,10,2,9,Yes,Solid Tumor
613,0701-A2-1,10,MCR,3,PD2,701,A2,2,3,9,Yes,Solid Tumor
613,0701-A2-1,10,MCR,4,MCR,701,A2,10,4,9,Yes,Solid Tumor
613,0701-A2-1,10,MCR,5,MCR,701,A2,10,5,9,Yes,Solid Tumor
613,0701-A2-1,10,MCR,6,MCR,701,A2,10,6,9,Yes,Solid Tumor
613,0701-A2-1,10,MCR,7,CR,701,A2,8,7,9,Yes,Solid Tumor
613,0701-A2-1,10,MCR,8,MCR,701,A2,10,8,9,Yes,Solid Tumor
613,0701-A2-1,10,MCR,9,MCR,701,A2,10,9,9,Yes,Solid Tumor
658,0702-A2-1,0,PD1,1,PD1,702,A2,0,1,10,Yes,Solid Tumor
658,0702-A2-1,0,PD1,2,PD1,702,A2,0,2,10,Yes,Solid Tumor
658,0702-A2-1,0,PD1,3,PD1,702,A2,0,3,10,Yes,Solid Tumor
658,0702-A2-1,0,PD1,4,PD1,702,A2,0,4,10,Yes,Solid Tumor
658,0702-A2-1,0,PD1,5,PD1,702,A2,0,5,10,Yes,Solid Tumor
658,0702-A2-1,0,PD1,6,PD2,702,A2,2,6,10,Yes,Solid Tumor
658,0702-A2-1,0,PD1,7,PD2,702,A2,2,7,10,Yes,Solid Tumor
658,0702-A2-1,0,PD1,8,PD1,702,A2,0,8,10,Yes,Solid Tumor
658,0702-A2-1,0,PD1,9,PD1,702,A2,0,9,10,Yes,Solid Tumor
658,0702-A2-1,0,PD1,10,PD1,702,A2,0,10,10,Yes,Solid Tumor
703,0703-A2-1,0,PD1,1,PD1,703,A2,0,1,10,Yes,Solid Tumor
703,0703-A2-1,0,PD1,2,PD1,703,A2,0,2,10,Yes,Solid Tumor
703,0703-A2-1,0,PD1,3,PD1,703,A2,0,3,10,Yes,Solid Tumor
703,0703-A2-1,0,PD1,4,PD1,703,A2,0,4,10,Yes,Solid Tumor
703,0703-A2-1,0,PD1,5,PD1,703,A2,0,5,10,Yes,Solid Tumor
703,0703-A2-1,0,PD1,6,PD1,703,A2,0,6,10,Yes,Solid Tumor
703,0703-A2-1,0,PD1,7,PD1,703,A2,0,7,10,Yes,Solid Tumor
703,0703-A2-1,0,PD1,8,PD1,703,A2,0,8,10,Yes,Solid Tumor
703,0703-A2-1,0,PD1,9,PD1,703,A2,0,9,10,Yes,Solid Tumor
703,0703-A2-1,0,PD1,10,PD1,703,A2,0,10,10,Yes,Solid Tumor
749,0704-A2-1,0,PD1,1,PD1,704,A2,0,1,10,Yes,Solid Tumor
749,0704-A2-1,0,PD1,2,PD1,704,A2,0,2,10,Yes,Solid Tumor
749,0704-A2-1,0,PD1,3,PD1,704,A2,0,3,10,Yes,Solid Tumor
749,0704-A2-1,0,PD1,4,PD1,704,A2,0,4,10,Yes,Solid Tumor
749,0704-A2-1,0,PD1,5,PD1,704,A2,0,5,10,Yes,Solid Tumor
749,0704-A2-1,0,PD1,6,PD1,704,A2,0,6,10,Yes,Solid Tumor
749,0704-A2-1,0,PD1,7,PD1,704,A2,0,7,10,Yes,Solid Tumor
749,0704-A2-1,0,PD1,8,PD2,704,A2,2,8,10,Yes,Solid Tumor
749,0704-A2-1,0,PD1,9,PD2,704,A2,2,9,10,Yes,Solid Tumor
749,0704-A2-1,0,PD1,10,PD1,704,A2,0,10,10,Yes,Solid Tumor
791,0706-A2-1,1,PD1,1,PD2,706,A2,2,1,10,Yes,Solid Tumor
791,0706-A2-1,1,PD1,2,PD1,706,A2,0,2,10,Yes,Solid Tumor
791,0706-A2-1,1,PD1,3,PD1,706,A2,0,3,10,Yes,Solid Tumor
791,0706-A2-1,1,PD1,4,PD1,706,A2,0,4,10,Yes,Solid Tumor
791,0706-A2-1,1,PD1,5,PD2,706,A2,2,5,10,Yes,Solid Tumor
791,0706-A2-1,1,PD1,6,PD2,706,A2,2,6,10,Yes,Solid Tumor
791,0706-A2-1,1,PD1,7,PD2,706,A2,2,7,10,Yes,Solid Tumor
791,0706-A2-1,1,PD1,8,PD1,706,A2,0,8,10,Yes,Solid Tumor
791,0706-A2-1,1,PD1,9,PD2,706,A2,2,9,10,Yes,Solid Tumor
791,0706-A2-1,1,PD1,10,PD1,706,A2,0,10,10,Yes,Solid Tumor
